what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1390453347500
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1390453347531
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1390453347750
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1390453348250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390453355953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453358687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453785468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453790328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453832546
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390453832593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453833406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453835875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453837328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390453987687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390453987703
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1390457527703
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390457528484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457535171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457538250
error,log,,,"Launch configuration GenerateModel references non-existing project tkgarment.",1390457547687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457547859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457551687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457554500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457558906
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390457559531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457570984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457587984
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1390457588015
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390457594984
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390457611562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390457611625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457612437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457930312
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390457931859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390457939328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390458853093
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1390458853140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390458879343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390458887109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1390458887140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390458942421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459078500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459095796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459178750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459184125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459207031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459220515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390459327109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1390459327140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1390459327140
